   mDM     x      nu           b             tau           c             q             t             Z             W
   10.     0.01   0.00636745   1.21081       0.829178      0.382358      0             0             0             0
   10.     0.02   0.00655397   1.16565       0.884634      0.348534      0             0             0             0
   10.     0.03   0.00654672   1.11191       0.909498      0.327792      0             0             0             0
   10.     0.04   0.00655039   1.0553        0.923841      0.311784      0             0             0             0
   10.     0.05   0.00652772   0.997487      0.933112      0.298105      0.000515721   0             0             0
   10.     0.06   0.00650646   0.942657      0.936463      0.285562      0.000839733   0             0             0
   10.     0.07   0.00648883   0.890305      0.933734      0.273048      0.000638298   0             0             0
   10.     0.08   0.00647064   0.836123      0.928709      0.260326      0.000501655   0             0             0
   10.     0.09   0.00644978   0.781049      0.92271       0.247482      0.000429192   0             0             0
   10.     0.1    0.00642786   0.726718      0.91619       0.234653      0.000376234   0             0             0
   10.     0.11   0.00639697   0.674389      0.909334      0.22193       0.000323945   0             0             0
   10.     0.12   0.00637344   0.624801      0.9023        0.209395      0.000270401   0             0             0
   10.     0.13   0.00635142   0.578269      0.895028      0.197117      0.000219065   0             0             0
   10.     0.14   0.0063197    0.535023      0.887503      0.18518       0.000173587   0             0             0
   10.     0.15   0.00628298   0.494883      0.879693      0.17361       0.000135578   0             0             0
   10.     0.16   0.00623415   0.457776      0.871614      0.162465      0.000105321   0             0             0
   10.     0.17   0.00621456   0.423481      0.863235      0.151751      0             0             0             0
   10.     0.18   0.0061838    0.391782      0.854579      0.14149       0             0             0             0
   10.     0.19   0.00613762   0.362456      0.845656      0.131681      0             0             0             0
   10.     0.2    0.00610864   0.335356      0.836478      0.122349      0             0             0             0
   10.     0.21   0.00606696   0.310228      0.827086      0.113474      0             0             0             0
   10.     0.22   0.00602765   0.286943      0.817492      0.105067      0             0             0             0
   10.     0.23   0.00598194   0.26535       0.807683      0.0971164     0             0             0             0
   10.     0.24   0.00594759   0.245277      0.797739      0.0896174     0             0             0             0
   10.     0.25   0.00592187   0.226619      0.787664      0.0825589     0             0             0             0
   10.     0.26   0.0058842    0.209258      0.777444      0.0759227     0             0             0             0
   10.     0.27   0.00584116   0.193091      0.76712       0.0697079     0             0             0             0
   10.     0.28   0.00580127   0.178021      0.75672       0.0638906     0             0             0             0
   10.     0.29   0.00576578   0.163965      0.746245      0.0584598     0             0             0             0
   10.     0.3    0.00572438   0.150845      0.735702      0.0534002     0             0             0             0
   10.     0.31   0.00569564   0.138592      0.725129      0.0486899     0             0             0             0
   10.     0.32   0.00566884   0.127165      0.714503      0.0443208     0             0             0             0
   10.     0.33   0.00564004   0.116505      0.703846      0.0402747     0             0             0             0
   10.     0.34   0.00559993   0.10655       0.693183      0.0365301     0             0             0             0
   10.     0.35   0.00556344   0.0972733     0.682513      0.0330755     0             0             0             0
   10.     0.36   0.00553607   0.0886333     0.67184       0.0298932     0             0             0             0
   10.     0.37   0.00551153   0.0805863     0.661159      0.0269664     0             0             0             0
   10.     0.38   0.00548855   0.0731134     0.650486      0.0242827     0             0             0             0
   10.     0.39   0.0054645    0.0661757     0.639902      0.0218268     0             0             0             0
   10.     0.4    0.00543974   0.0597582     0.629137      0.0195847     0             0             0             0
   10.     0.41   0.00541015   0.0538273     0.61822       0.017542      0             0             0             0
   10.     0.42   0.0053855    0.0483556     0.607324      0.0156824     0             0             0             0
   10.     0.43   0.00537059   0.043316      0.596457      0.0139925     0             0             0             0
   10.     0.44   0.0053569    0.0386857     0.585637      0.0124592     0             0             0             0
   10.     0.45   0.00534514   0.0344411     0.574854      0.0110708     0             0             0             0
   10.     0.46   0.00533306   0.0305632     0.564089      0.00981619    0             0             0             0
   10.     0.47   0.00531982   0.0270295     0.553344      0.00868577    0             0             0             0
   10.     0.48   0.00530884   0.0238188     0.542634      0.00766682    0             0             0             0
   10.     0.49   0.00531043   0.020914      0.531979      0.00675434    0             0             0             0
   10.     0.5    0.00531199   0.0182891     0.521264      0.00593325    0             0             0             0
   10.     0.51   0.00531475   0.0159369     0.510456      0.00520334    0             0             0             0
   10.     0.52   0.00531763   0.0138242     0.499658      0.00454868    0             0             0             0
   10.     0.53   0.00532274   0.0119448     0.488892      0.00396794    0             0             0             0
   10.     0.54   0.00532986   0.0102735     0.478147      0.00345146    0             0             0             0
   10.     0.55   0.00533729   0.00878897    0.467413      0.00299127    0             0             0             0
   10.     0.56   0.00535368   0.00749325    0.456702      0.00258866    0             0             0             0
   10.     0.57   0.00536978   0.00634671    0.445995      0.00222984    0             0             0             0
   10.     0.58   0.00538855   0.00535198    0.435303      0.00191569    0             0             0             0
   10.     0.59   0.00541051   0.00448962    0.424619      0.00164039    0             0             0             0
   10.     0.6    0.0054321    0.0037366     0.413931      0.00139705    0             0             0             0
   10.     0.61   0.00546115   0.003103      0.403283      0.00118828    0             0             0             0
   10.     0.62   0.00549239   0.00255659    0.392607      0.00100529    0             0             0             0
   10.     0.63   0.00552313   0.00208583    0.381887      0.000844869   0             0             0             0
   10.     0.64   0.00555852   0.00170338    0.371107      0.000710077   0             0             0             0
   10.     0.65   0.0055939    0.00137499    0.360314      0.000592105   0             0             0             0
   10.     0.66   0.00562874   0.00109585    0.349514      0.0004896     0             0             0             0
   10.     0.67   0.00567382   0.000877733   0.338723      0.0004054     0             0             0             0
   10.     0.68   0.00571904   0.000692256   0.327919      0.000332231   0             0             0             0
   10.     0.69   0.00576359   0.00053657    0.317103      0.000269259   0             0             0             0
   10.     0.7    0.00581895   0.000419517   0.306287      0.000218769   0             0             0             0
   10.     0.71   0.00587607   0.000322722   0.295458      0.000175742   0             0             0             0
   10.     0.72   0.00593239   0.000242264   0.284615      0.000139042   0             0             0             0
   10.     0.73   0.0059969    0.000182779   0.273764      0.000110034   0             0             0             0
   10.     0.74   0.00606762   0.000137259   0.262905      0             0             0             0             0
   10.     0.75   0.00613739   0             0.252036      0             0             0             0             0
   10.     0.76   0.00620821   0             0.241163      0             0             0             0             0
   10.     0.77   0.00628992   0             0.230293      0             0             0             0             0
   10.     0.78   0.00637059   0             0.219411      0             0             0             0             0
   10.     0.79   0.00645022   0             0.208519      0             0             0             0             0
   10.     0.8    0.00653598   0             0.19759       0             0             0             0             0
   10.     0.81   0.00662608   0             0.186659      0             0             0             0             0
   10.     0.82   0.00671507   0             0.175756      0             0             0             0             0
   10.     0.83   0.00680299   0             0.164882      0             0             0             0             0
   10.     0.84   0.00689972   0             0.153982      0             0             0             0             0
   10.     0.85   0.00699741   0             0.143141      0             0             0             0             0
   10.     0.86   0.00709396   0             0.13237       0             0             0             0             0
   10.     0.87   0.00718939   0             0.121671      0             0             0             0             0
   10.     0.88   0.00729698   0             0.110902      0             0             0             0             0
   10.     0.89   0.00740475   0             0.10028       0             0             0             0             0
   10.     0.9    0.00751132   0             0.0898224     0             0             0             0             0
   10.     0.91   0.00761671   0             0.0795237     0             0             0             0             0
   10.     0.92   0.00773167   0             0.0688729     0             0             0             0             0
   10.     0.93   0.00784808   0             0.0585812     0             0             0             0             0
   10.     0.94   0.00796324   0             0.0487988     0             0             0             0             0
   10.     0.95   0.00807718   0             0.0395108     0             0             0             0             0
   10.     0.96   0.0443819    0             0.0307028     0             0             0             0             0
   10.     0.97   0.116209     0             0.0223609     0             0             0             0             0
   10.     0.98   0.187299     0             0.0144717     0             0             0             0             0
   10.     0.99   0.257667     0             0.00702233    0             0             0             0             0
   10.     1.     0.327328     0             0             0             0             0             0             0
   30.     0.01   0.0434721    1.29832       0.931711      0.408171      0.00723693    0             0             0
   30.     0.02   0.0434043    1.21221       0.963631      0.388994      0.00853338    0             0             0
   30.     0.03   0.0432136    1.12763       0.965629      0.365152      0.00718578    0             0             0
   30.     0.04   0.0428102    1.04584       0.96125       0.340924      0.00557434    0             0             0
   30.     0.05   0.0424231    0.966266      0.956646      0.318254      0.00427608    0             0             0
   30.     0.06   0.0419927    0.889692      0.952115      0.29711       0.00328698    0             0             0
   30.     0.07   0.0414263    0.817056      0.947289      0.27725       0.00254775    0             0             0
   30.     0.08   0.0408999    0.749011      0.941965      0.25847       0.00199963    0             0             0
   30.     0.09   0.040444     0.685844      0.93613       0.24066       0.00159433    0             0             0
   30.     0.1    0.0398553    0.627604      0.929763      0.223743      0.00129258    0             0             0
   30.     0.11   0.0391271    0.574109      0.922915      0.207657      0.0010657     0             0             0
   30.     0.12   0.0385664    0.525158      0.915537      0.192403      0.000891565   0             0             0
   30.     0.13   0.0380096    0.480427      0.907858      0.177937      0.000755063   0             0             0
   30.     0.14   0.0373374    0.439642      0.898752      0.164374      0.000645363   0             0             0
   30.     0.15   0.0367072    0.402436      0.889185      0.151591      0.000554838   0             0             0
   30.     0.16   0.0360921    0.368463      0.879448      0.139531      0.000478311   0             0             0
   30.     0.17   0.0354057    0.337412      0.869183      0.128203      0.000412451   0             0             0
   30.     0.18   0.0347889    0.309047      0.858355      0.117596      0.000355192   0             0             0
   30.     0.19   0.0342201    0.283088      0.847405      0.107658      0.000304876   0             0             0
   30.     0.2    0.0335709    0.259315      0.83641       0.0983758     0.000260516   0             0             0
   30.     0.21   0.0329491    0.237565      0.825328      0.0897323     0.000221585   0             0             0
   30.     0.22   0.0323163    0.217578      0.813717      0.0816927     0.000187397   0             0             0
   30.     0.23   0.0317068    0.199215      0.802054      0.0742323     0.000157496   0             0             0
   30.     0.24   0.0311654    0.18235       0.790426      0.0673278     0.000131517   0             0             0
   30.     0.25   0.0305216    0.166864      0.778851      0.0609571     0.00010917    0             0             0
   30.     0.26   0.0299305    0.152617      0.767302      0.0550888     0             0             0             0
   30.     0.27   0.0293761    0.139466      0.75546       0.0496823     0             0             0             0
   30.     0.28   0.0288202    0.127329      0.743534      0.044713      0             0             0             0
   30.     0.29   0.0282708    0.116153      0.73164       0.0401663     0             0             0             0
   30.     0.3    0.0278312    0.105872      0.719815      0.036019      0             0             0             0
   30.     0.31   0.0272876    0.0964032     0.708052      0.0322387     0             0             0             0
   30.     0.32   0.0267509    0.0876672     0.696384      0.0287948     0             0             0             0
   30.     0.33   0.0262609    0.0796044     0.684704      0.0256617     0             0             0             0
   30.     0.34   0.0258172    0.0721514     0.672856      0.0228131     0             0             0             0
   30.     0.35   0.0253755    0.0653118     0.661022      0.0202452     0             0             0             0
   30.     0.36   0.0249158    0.0590336     0.649233      0.0179326     0             0             0             0
   30.     0.37   0.0244783    0.0532586     0.637507      0.015848      0             0             0             0
   30.     0.38   0.0240567    0.0479541     0.625859      0.0139712     0             0             0             0
   30.     0.39   0.0236449    0.0430887     0.614301      0.0122886     0             0             0             0
   30.     0.4    0.0232474    0.0386312     0.602827      0.0107801     0             0             0             0
   30.     0.41   0.0228765    0.0345545     0.591428      0.00943367    0             0             0             0
   30.     0.42   0.0225102    0.0308426     0.579949      0.00823748    0             0             0             0
   30.     0.43   0.0221434    0.0274671     0.568434      0.00717745    0             0             0             0
   30.     0.44   0.0218108    0.0243961     0.556973      0.0062363     0             0             0             0
   30.     0.45   0.0215334    0.021608      0.545571      0.00540321    0             0             0             0
   30.     0.46   0.0212487    0.0190808     0.534241      0.00466642    0             0             0             0
   30.     0.47   0.0209381    0.0167978     0.522981      0.00401837    0             0             0             0
   30.     0.48   0.0206379    0.0147409     0.511786      0.00344814    0             0             0             0
   30.     0.49   0.0203681    0.0128994     0.500656      0.00295277    0             0             0             0
   30.     0.5    0.0201037    0.0112473     0.489587      0.0025177     0             0             0             0
   30.     0.51   0.0198611    0.00978652    0.478626      0.00214556    0             0             0             0
   30.     0.52   0.0196254    0.00847895    0.467669      0.00181925    0             0             0             0
   30.     0.53   0.0194138    0.0073201     0.456685      0.00153817    0             0             0             0
   30.     0.54   0.0192243    0.00629242    0.445718      0.00129502    0             0             0             0
   30.     0.55   0.0190393    0.00538127    0.434803      0.0010838     0             0             0             0
   30.     0.56   0.0188787    0.00458778    0.42394       0.000906044   0             0             0             0
   30.     0.57   0.0187209    0.00388744    0.413136      0.000751766   0             0             0             0
   30.     0.58   0.0185801    0.00328289    0.402393      0.000622322   0             0             0             0
   30.     0.59   0.0184588    0.00276074    0.391709      0.000513463   0             0             0             0
   30.     0.6    0.0183395    0.00230497    0.381082      0.000419998   0             0             0             0
   30.     0.61   0.0182316    0.00192277    0.370516      0.000344242   0             0             0             0
   30.     0.62   0.0181287    0.00159266    0.360005      0.000280042   0             0             0             0
   30.     0.63   0.0180274    0.00130716    0.349548      0.000225364   0             0             0             0
   30.     0.64   0.0179747    0.00107346    0.339174      0.000182196   0             0             0             0
   30.     0.65   0.0179277    0.000871904   0.328826      0.000145464   0             0             0             0
   30.     0.66   0.0178815    0.000699685   0.3185        0.000114513   0             0             0             0
   30.     0.67   0.017862     0.000562992   0.308171      0             0             0             0             0
   30.     0.68   0.0178447    0.000446495   0.297892      0             0             0             0             0
   30.     0.69   0.0178277    0.000348554   0.287664      0             0             0             0             0
   30.     0.7    0.0178454    0.000274772   0.277485      0             0             0             0             0
   30.     0.71   0.0178705    0.000213542   0.26736       0             0             0             0             0
   30.     0.72   0.0178952    0.000162395   0.25729       0             0             0             0             0
   30.     0.73   0.0179377    0.00012412    0.247274      0             0             0             0             0
   30.     0.74   0.0179939    0             0.237313      0             0             0             0             0
   30.     0.75   0.0180494    0             0.227405      0             0             0             0             0
   30.     0.76   0.0181128    0             0.21755       0             0             0             0             0
   30.     0.77   0.0182275    0             0.207746      0             0             0             0             0
   30.     0.78   0.0183407    0             0.197997      0             0             0             0             0
   30.     0.79   0.0184525    0             0.188303      0             0             0             0             0
   30.     0.8    0.0185988    0             0.178667      0             0             0             0             0
   30.     0.81   0.0187705    0             0.169083      0             0             0             0             0
   30.     0.82   0.0189401    0             0.15955       0             0             0             0             0
   30.     0.83   0.0191077    0             0.150066      0             0             0             0             0
   30.     0.84   0.0193098    0             0.140606      0             0             0             0             0
   30.     0.85   0.0195173    0             0.131207      0             0             0             0             0
   30.     0.86   0.0197224    0             0.121876      0             0             0             0             0
   30.     0.87   0.0199252    0             0.112611      0             0             0             0             0
   30.     0.88   0.0201583    0             0.103383      0             0             0             0             0
   30.     0.89   0.0203923    0             0.094236      0             0             0             0             0
   30.     0.9    0.0206237    0             0.0851712     0             0             0             0             0
   30.     0.91   0.0208525    0             0.0761873     0             0             0             0             0
   30.     0.92   0.0211104    0             0.0671854     0             0             0             0             0
   30.     0.93   0.0213734    0             0.0583013     0             0             0             0             0
   30.     0.94   0.0216336    0             0.049563      0             0             0             0             0
   30.     0.95   0.021891     0             0.040967      0             0             0             0             0
   30.     0.96   0.054577     0             0.0325097     0             0             0             0             0
   30.     0.97   0.119092     0             0.0241878     0             0             0             0             0
   30.     0.98   0.182946     0             0.0159981     0             0             0             0             0
   30.     0.99   0.246151     0             0.00793723    0             0             0             0             0
   30.     1.     0.308721     0             0             0             0             0             0             0
   50.     0.01   0.0878218    1.40011       0.949769      0.459632      0.0245871     0             0             0
   50.     0.02   0.087052     1.29891       0.947685      0.430433      0.0182504     0             0             0
   50.     0.03   0.0864685    1.19205       0.936246      0.393173      0.0136797     0             0             0
   50.     0.04   0.0854177    1.08572       0.928632      0.360196      0.0102806     0             0             0
   50.     0.05   0.08386      0.985723      0.922447      0.33126       0.00772774    0             0             0
   50.     0.06   0.0822117    0.8939        0.916503      0.305319      0.00581433    0             0             0
   50.     0.07   0.0809914    0.810525      0.910464      0.281635      0.00438623    0             0             0
   50.     0.08   0.0793615    0.735128      0.903965      0.259749      0.00332274    0             0             0
   50.     0.09   0.0776775    0.667285      0.895615      0.239653      0.00253325    0             0             0
   50.     0.1    0.0761502    0.605973      0.887233      0.220797      0.0019438     0             0             0
   50.     0.11   0.0744553    0.550451      0.877564      0.203159      0.00150244    0             0             0
   50.     0.12   0.0730666    0.500254      0.868096      0.186591      0.00117021    0             0             0
   50.     0.13   0.0713988    0.454709      0.858389      0.17103       0.000918365   0             0             0
   50.     0.14   0.0696816    0.413371      0.848239      0.156456      0.000725967   0             0             0
   50.     0.15   0.0682331    0.375904      0.838271      0.142836      0.000577733   0             0             0
   50.     0.16   0.0665663    0.341892      0.828477      0.130138      0.000462568   0             0             0
   50.     0.17   0.0650313    0.310891      0.818168      0.118305      0.00037207    0             0             0
   50.     0.18   0.0636289    0.282746      0.808085      0.107344      0.000300432   0             0             0
   50.     0.19   0.0621979    0.257153      0.798145      0.0971988     0.000243221   0             0             0
   50.     0.2    0.0608592    0.233859      0.788379      0.0878336     0.000197218   0             0             0
   50.     0.21   0.0593981    0.212569      0.778229      0.0791906     0.000159964   0             0             0
   50.     0.22   0.0580333    0.19318       0.76819       0.071258      0.000129688   0             0             0
   50.     0.23   0.0567651    0.175516      0.758364      0.0639914     0.000105003   0             0             0
   50.     0.24   0.0554179    0.15942       0.7487        0.0573561     0             0             0             0
   50.     0.25   0.054238     0.144736      0.739132      0.0513064     0             0             0             0
   50.     0.26   0.0531028    0.131281      0.72921       0.0457845     0             0             0             0
   50.     0.27   0.0518648    0.119         0.719387      0.0407739     0             0             0             0
   50.     0.28   0.0506366    0.107799      0.70965       0.0362412     0             0             0             0
   50.     0.29   0.0494962    0.0975783     0.699999      0.0321477     0             0             0             0
   50.     0.3    0.048464     0.0882496     0.690432      0.0284572     0             0             0             0
   50.     0.31   0.0473718    0.0797489     0.680986      0.0251435     0             0             0             0
   50.     0.32   0.046371     0.0719653     0.671317      0.0221624     0             0             0             0
   50.     0.33   0.045531     0.0648489     0.661525      0.0194883     0             0             0             0
   50.     0.34   0.0445385    0.0583643     0.651774      0.017102      0             0             0             0
   50.     0.35   0.0435416    0.0524581     0.642038      0.0149756     0             0             0             0
   50.     0.36   0.0425506    0.0470823     0.632326      0.0130852     0             0             0             0
   50.     0.37   0.0416143    0.0421946     0.62267       0.0114107     0             0             0             0
   50.     0.38   0.0407151    0.0377509     0.613019      0.00992659    0             0             0             0
   50.     0.39   0.0400066    0.0337256     0.60344       0.00862155    0             0             0             0
   50.     0.4    0.0393013    0.0300616     0.59365       0.00746656    0             0             0             0
   50.     0.41   0.0385372    0.0267345     0.583677      0.00645063    0             0             0             0
   50.     0.42   0.037795     0.0237256     0.573699      0.00555955    0             0             0             0
   50.     0.43   0.0370775    0.0210103     0.563717      0.00478145    0             0             0             0
   50.     0.44   0.0364082    0.0185637     0.55373       0.00410269    0             0             0             0
   50.     0.45   0.0358127    0.0163638     0.543731      0.00351284    0             0             0             0
   50.     0.46   0.0352186    0.0143876     0.533709      0.00300028    0             0             0             0
   50.     0.47   0.0346089    0.0126184     0.523665      0.00255797    0             0             0             0
   50.     0.48   0.0340161    0.0110333     0.513604      0.00217391    0             0             0             0
   50.     0.49   0.0334615    0.00962458    0.503557      0.00184633    0             0             0             0
   50.     0.5    0.0329182    0.00836309    0.49337       0.00156113    0             0             0             0
   50.     0.51   0.0324342    0.00724768    0.483007      0.00132012    0             0             0             0
   50.     0.52   0.0319661    0.00625452    0.472593      0.00111135    0             0             0             0
   50.     0.53   0.031528     0.00538216    0.462145      0.00093511    0             0             0             0
   50.     0.54   0.0311176    0.00461398    0.451667      0.000785129   0             0             0             0
   50.     0.55   0.0307167    0.00393636    0.441165      0.000656338   0             0             0             0
   50.     0.56   0.0303662    0.00335212    0.430652      0.000550436   0             0             0             0
   50.     0.57   0.0300218    0.00283696    0.420109      0.000458916   0             0             0             0
   50.     0.58   0.0297204    0.00239303    0.409543      0.000382807   0             0             0             0
   50.     0.59   0.029468     0.00201015    0.398954      0.000319252   0             0             0             0
   50.     0.6    0.0292197    0.00167614    0.38834       0.000264738   0             0             0             0
   50.     0.61   0.0289911    0.00139611    0.377756      0.00022074    0             0             0             0
   50.     0.62   0.0287715    0.00115456    0.367116      0.000183437   0             0             0             0
   50.     0.63   0.0285554    0.000946088   0.3564        0.00015158    0             0             0             0
   50.     0.64   0.0283951    0.00077611    0.345564      0.000126416   0             0             0             0
   50.     0.65   0.0282428    0.000629858   0.334713      0.000104833   0             0             0             0
   50.     0.66   0.0280929    0.000505236   0.323859      0             0             0             0             0
   50.     0.67   0.0279999    0.000407401   0.312996      0             0             0             0             0
   50.     0.68   0.0279124    0.000323922   0.302142      0             0             0             0             0
   50.     0.69   0.0278261    0.00025355    0.291301      0             0             0             0             0
   50.     0.7    0.0277871    0.000200065   0.280466      0             0             0             0             0
   50.     0.71   0.0277589    0.000155572   0.26965       0             0             0             0             0
   50.     0.72   0.0277311    0.000118376   0.258859      0             0             0             0             0
   50.     0.73   0.0277407    0             0.24808       0             0             0             0             0
   50.     0.74   0.0277796    0             0.237329      0             0             0             0             0
   50.     0.75   0.027818     0             0.22662       0             0             0             0             0
   50.     0.76   0.027867     0             0.215951      0             0             0             0             0
   50.     0.77   0.0279823    0             0.205318      0             0             0             0             0
   50.     0.78   0.0280961    0             0.194735      0             0             0             0             0
   50.     0.79   0.0282084    0             0.184203      0             0             0             0             0
   50.     0.8    0.0283746    0             0.173663      0             0             0             0             0
   50.     0.81   0.0285806    0             0.163181      0             0             0             0             0
   50.     0.82   0.028784     0             0.152811      0             0             0             0             0
   50.     0.83   0.028985     0             0.142553      0             0             0             0             0
   50.     0.84   0.0292421    0             0.132323      0             0             0             0             0
   50.     0.85   0.0295086    0             0.12224       0             0             0             0             0
   50.     0.86   0.029772     0             0.112322      0             0             0             0             0
   50.     0.87   0.0300323    0             0.102564      0             0             0             0             0
   50.     0.88   0.0303453    0             0.0928049     0             0             0             0             0
   50.     0.89   0.0306606    0             0.0832876     0             0             0             0             0
   50.     0.9    0.0309724    0             0.0740266     0             0             0             0             0
   50.     0.91   0.0312808    0             0.0650147     0             0             0             0             0
   50.     0.92   0.0316282    0             0.0557869     0             0             0             0             0
   50.     0.93   0.0319825    0             0.0469817     0             0             0             0             0
   50.     0.94   0.0323329    0             0.0387315     0             0             0             0             0
   50.     0.95   0.0326797    0             0.0310199     0             0             0             0             0
   50.     0.96   0.062001     0             0.0238308     0             0             0             0             0
   50.     0.97   0.119761     0             0.0171488     0             0             0             0             0
   50.     0.98   0.17693      0             0.0109592     0             0             0             0             0
   50.     0.99   0.233517     0             0.00524758    0             0             0             0             0
   50.     1.     0.289536     0             0             0             0             0             0             0
   70.     0.01   0.136565     1.50445       0.980346      0.515469      0.0431845     0             0             0
   70.     0.02   0.134899     1.36127       0.974115      0.457042      0.0268902     0             0             0
   70.     0.03   0.133013     1.22909       0.965118      0.4107        0.0184086     0             0             0
   70.     0.04   0.130243     1.10829       0.957168      0.372437      0.0132419     0             0             0
   70.     0.05   0.127246     0.99875       0.949302      0.339684      0.00982772    0             0             0
   70.     0.06   0.123815     0.900119      0.940479      0.310934      0.00745544    0             0             0
   70.     0.07   0.121359     0.811581      0.929916      0.285253      0.00574792    0             0             0
   70.     0.08   0.118271     0.73179       0.918218      0.261732      0.00448314    0             0             0
   70.     0.09   0.115248     0.659998      0.906544      0.239905      0.00352626    0             0             0
   70.     0.1    0.112366     0.595213      0.89408       0.219555      0.00279128    0             0             0
   70.     0.11   0.109279     0.536993      0.882065      0.20056       0.0022196     0             0             0
   70.     0.12   0.106762     0.484528      0.86979       0.182824      0.00177124    0             0             0
   70.     0.13   0.103803     0.437291      0.857593      0.166282      0.00141704    0             0             0
   70.     0.14   0.100903     0.394827      0.845893      0.150909      0.00113561    0             0             0
   70.     0.15   0.0984536    0.356454      0.833943      0.136609      0.000910524   0             0             0
   70.     0.16   0.0958567    0.321865      0.822153      0.123369      0.000730179   0             0             0
   70.     0.17   0.0933386    0.290734      0.810763      0.11116       0.00058565    0             0             0
   70.     0.18   0.0910048    0.262699      0.79963       0.0999465     0.000469874   0             0             0
   70.     0.19   0.0886364    0.237289      0.788207      0.0896185     0.000376502   0             0             0
   70.     0.2    0.0863939    0.214349      0.77704       0.080169      0.000301336   0             0             0
   70.     0.21   0.084176     0.193632      0.766162      0.0715531     0.000240827   0             0             0
   70.     0.22   0.082016     0.174906      0.755506      0.0637135     0.000192128   0             0             0
   70.     0.23   0.0799279    0.157932      0.744892      0.0565884     0.000152947   0             0             0
   70.     0.24   0.0778065    0.14252       0.734099      0.050123      0.000121481   0             0             0
   70.     0.25   0.0758859    0.128596      0.723476      0.0443035     0             0             0             0
   70.     0.26   0.0742152    0.116015      0.713021      0.0390775     0             0             0             0
   70.     0.27   0.0723601    0.104616      0.702757      0.0343879     0             0             0             0
   70.     0.28   0.0704795    0.0942808     0.692594      0.0301876     0             0             0             0
   70.     0.29   0.0687225    0.0848836     0.68232       0.0264278     0             0             0             0
   70.     0.3    0.0671894    0.0763306     0.671899      0.0230683     0             0             0             0
   70.     0.31   0.0655999    0.0685802     0.661614      0.0200851     0             0             0             0
   70.     0.32   0.0640728    0.0615587     0.651396      0.017443      0             0             0             0
   70.     0.33   0.0626549    0.0551993     0.64126       0.015109      0             0             0             0
   70.     0.34   0.0611545    0.0494455     0.63128       0.0130559     0             0             0             0
   70.     0.35   0.0596824    0.044246      0.621282      0.0112561     0             0             0             0
   70.     0.36   0.0582526    0.0395429     0.611211      0.00968042    0             0             0             0
   70.     0.37   0.0569631    0.0352721     0.600935      0.00829967    0             0             0             0
   70.     0.38   0.0557523    0.0314067     0.590652      0.00709157    0             0             0             0
   70.     0.39   0.0545421    0.0279261     0.580432      0.00604681    0             0             0             0
   70.     0.4    0.0533763    0.0247829     0.570236      0.00513737    0             0             0             0
   70.     0.41   0.0522997    0.0219533     0.560066      0.00435288    0             0             0             0
   70.     0.42   0.0512378    0.0194075     0.549928      0.00367552    0             0             0             0
   70.     0.43   0.0501767    0.0171215     0.539805      0.00309415    0             0             0             0
   70.     0.44   0.049163     0.0150696     0.529677      0.0025953     0             0             0             0
   70.     0.45   0.0482147    0.0132312     0.519509      0.00216948    0             0             0             0
   70.     0.46   0.0473089    0.0115827     0.509197      0.00180545    0             0             0             0
   70.     0.47   0.0464747    0.010111      0.498783      0.00149747    0             0             0             0
   70.     0.48   0.0456549    0.00880068    0.488382      0.00123568    0             0             0             0
   70.     0.49   0.0448329    0.00764511    0.478005      0.00101896    0             0             0             0
   70.     0.5    0.0440274    0.00661713    0.467621      0.000834184   0             0             0             0
   70.     0.51   0.0432959    0.00571924    0.457231      0.000683936   0             0             0             0
