   mDM     x      b             tau           c             q             t             Z            W
   10.     0.01   0.915029      1.04509       0.290763      0.000720801   0             0            0
   10.     0.02   0.902324      1.04948       0.27895       0.00065801    0             0            0
   10.     0.03   0.88948       1.05328       0.267622      0.000596894   0             0            0
   10.     0.04   0.874936      1.06004       0.255615      0.000534922   0             0            0
   10.     0.05   0.861198      1.06408       0.244785      0.000476116   0             0            0
   10.     0.06   0.839782      1.06344       0.234273      0.000423471   0             0            0
   10.     0.07   0.802198      1.05999       0.223663      0.000376478   0             0            0
   10.     0.08   0.756722      1.05647       0.213107      0.000331714   0             0            0
   10.     0.09   0.708573      1.05332       0.202426      0.000289354   0             0            0
   10.     0.1    0.664721      1.03938       0.19447       0.000253783   0             0            0
   10.     0.11   0.619541      1.0324        0.184568      0.0002187     0             0            0
   10.     0.12   0.575725      1.028         0.174076      0.000186494   0             0            0
   10.     0.13   0.533712      1.02565       0.163213      0.000157397   0             0            0
   10.     0.14   0.499647      1.00444       0.156814      0.00013574    0             0            0
   10.     0.15   0.462084      1.00371       0.145987      0.000113063   0             0            0
   10.     0.16   0.429634      0.992034      0.137723      0             0             0            0
   10.     0.17   0.397994      0.985911      0.128602      0             0             0            0
   10.     0.18   0.365844      0.991701      0.117626      0             0             0            0
   10.     0.19   0.340659      0.973479      0.111315      0             0             0            0
   10.     0.2    0.322217      0.928377      0.109456      0             0             0            0
   10.     0.21   0.303549      0.890425      0.106157      0             0             0            0
   10.     0.22   0.279384      0.8903        0.0973038     0             0             0            0
   10.     0.23   0.250865      0.924588      0.0843357     0             0             0            0
   10.     0.24   0.221953      0.971733      0.0707858     0             0             0            0
   10.     0.25   0.198196      0.998294      0.0609387     0             0             0            0
   10.     0.26   0.182254      0.985376      0.0563477     0             0             0            0
   10.     0.27   0.173613      0.932675      0.0560824     0             0             0            0
   10.     0.28   0.169471      0.855106      0.0578669     0             0             0            0
   10.     0.29   0.166297      0.774429      0.0594253     0             0             0            0
   10.     0.3    0.162305      0.701849      0.059705      0             0             0            0
   10.     0.31   0.155531      0.651696      0.0578741     0             0             0            0
   10.     0.32   0.14526       0.629278      0.0537149     0             0             0            0
   10.     0.33   0.132056      0.63525       0.0480736     0             0             0            0
   10.     0.34   0.116922      0.66359       0.0415813     0             0             0            0
   10.     0.35   0.100195      0.71198       0.0344533     0             0             0            0
   10.     0.36   0.0842637     0.765215      0.0279528     0             0             0            0
   10.     0.37   0.0694472     0.82037       0.0221834     0             0             0            0
   10.     0.38   0.0566523     0.867912      0.0174039     0             0             0            0
   10.     0.39   0.0460184     0.905678      0.0136322     0             0             0            0
   10.     0.4    0.03748       0.933642      0.0108228     0             0             0            0
   10.     0.41   0.0311499     0.946141      0.00886496    0             0             0            0
   10.     0.42   0.0264895     0.944603      0.00749978    0             0             0            0
   10.     0.43   0.0233849     0.930009      0.00668664    0             0             0            0
   10.     0.44   0.0215305     0.903795      0.00629742    0             0             0            0
   10.     0.45   0.0203433     0.868086      0.00607791    0             0             0            0
   10.     0.46   0.0199132     0.82301       0.00607751    0             0             0            0
   10.     0.47   0.0195717     0.773314      0.00605984    0             0             0            0
   10.     0.48   0.0192227     0.720957      0.0060103     0             0             0            0
   10.     0.49   0.0188965     0.6655        0.00593768    0             0             0            0
   10.     0.5    0.0183976     0.611251      0.00579865    0             0             0            0
   10.     0.51   0.0177365     0.558159      0.00559719    0             0             0            0
   10.     0.52   0.0169228     0.506178      0.00533696    0             0             0            0
   10.     0.53   0.0159272     0.456226      0.00501481    0             0             0            0
   10.     0.54   0.0148144     0.41087       0.00466106    0             0             0            0
   10.     0.55   0.0136361     0.369833      0.00429002    0             0             0            0
   10.     0.56   0.0123428     0.332527      0.00388642    0             0             0            0
   10.     0.57   0.0110814     0.299738      0.00349501    0             0             0            0
   10.     0.58   0.00985087    0.271241      0.00311526    0             0             0            0
   10.     0.59   0.00864984    0.246828      0.0027467     0             0             0            0
   10.     0.6    0.00747723    0.226301      0.00238888    0             0             0            0
   10.     0.61   0.00638768    0.209778      0.0020572     0             0             0            0
   10.     0.62   0.00541515    0.196434      0.00176014    0             0             0            0
   10.     0.63   0.00454642    0.185955      0.00149372    0             0             0            0
   10.     0.64   0.00377785    0.178849      0.00125707    0             0             0            0
   10.     0.65   0.00310308    0.173759      0.00104793    0             0             0            0
   10.     0.66   0.00251787    0.170497      0.000865045   0             0             0            0
   10.     0.67   0.00201833    0.168982      0.000707272   0             0             0            0
   10.     0.68   0.00160079    0.169138      0.00057354    0             0             0            0
   10.     0.69   0.00126178    0.170891      0.000462832   0             0             0            0
   10.     0.7    0.000992887   0.173731      0.000372792   0             0             0            0
   10.     0.71   0.000765432   0.176664      0.000295654   0             0             0            0
   10.     0.72   0.000575899   0.179655      0.000230406   0             0             0            0
   10.     0.73   0.000434569   0.183189      0.000179862   0             0             0            0
   10.     0.74   0.000325759   0.186675      0.000139602   0             0             0            0
   10.     0.75   0.000235822   0.189603      0.000105777   0             0             0            0
   10.     0.76   0.000166262   0.192112      0             0             0             0            0
   10.     0.77   0.000122222   0.194528      0             0             0             0            0
   10.     0.78   0             0.195968      0             0             0             0            0
   10.     0.79   0             0.196468      0             0             0             0            0
   10.     0.8    0             0.196063      0             0             0             0            0
   10.     0.81   0             0.194787      0             0             0             0            0
   10.     0.82   0             0.192672      0             0             0             0            0
   10.     0.83   0             0.189748      0             0             0             0            0
   10.     0.84   0             0.185657      0             0             0             0            0
   10.     0.85   0             0.180338      0             0             0             0            0
   10.     0.86   0             0.173875      0             0             0             0            0
   10.     0.87   0             0.166311      0             0             0             0            0
   10.     0.88   0             0.157682      0             0             0             0            0
   10.     0.89   0             0.148027      0             0             0             0            0
   10.     0.9    0             0.137381      0             0             0             0            0
   10.     0.91   0             0.125777      0             0             0             0            0
   10.     0.92   0             0.112395      0             0             0             0            0
   10.     0.93   0             0.0986244     0             0             0             0            0
   10.     0.94   0             0.0847658     0             0             0             0            0
   10.     0.95   0             0.0708238     0             0             0             0            0
   10.     0.96   0             0.0568024     0             0             0             0            0
   10.     0.97   0             0.0427057     0             0             0             0            0
   10.     0.98   0             0.0285375     0             0             0             0            0
   10.     0.99   0             0.0143013     0             0             0             0            0
   10.     1.     0             0             0             0             0             0            0
   30.     0.01   1.0961        1.08172       0.321403      0.00926355    0             0            0
   30.     0.02   1.05595       1.08192       0.313991      0.00745993    0             0            0
   30.     0.03   0.985518      1.10184       0.287168      0.00579756    0             0            0
   30.     0.04   0.931879      1.07823       0.276016      0.00468419    0             0            0
   30.     0.05   0.889565      1.02833       0.274451      0.00389959    0             0            0
   30.     0.06   0.691335      1.30829       0.169009      0.00213097    0             0            0
   30.     0.07   0.875891      0.754315      0.32136       0.00321258    0             0            0
   30.     0.08   0.581264      1.32497       0.138772      0.00130753    0             0            0
   30.     0.09   0.56088       1.25433       0.146238      0.00118287    0             0            0
   30.     0.1    0.710836      0.6627        0.286253      0.0018633     0             0            0
   30.     0.11   0.665211      0.620993      0.277038      0.00158641    0             0            0
   30.     0.12   0.497304      1.02852       0.163719      0.000875383   0             0            0
   30.     0.13   0.356864      1.41321       0.066385      0.000372861   0             0            0
   30.     0.14   0.293873      1.5483        0.031005      0.000200354   0             0            0
   30.     0.15   0.291237      1.43937       0.0466108     0.000226433   0             0            0
   30.     0.16   0.315327      1.19645       0.0847303     0.000312238   0             0            0
   30.     0.17   0.341953      0.920464      0.123735      0.000381382   0             0            0
   30.     0.18   0.35862       0.677314      0.152088      0.000407696   0             0            0
   30.     0.19   0.360769      0.503702      0.165705      0.000393598   0             0            0
   30.     0.2    0.350046      0.402513      0.166447      0.000352853   0             0            0
   30.     0.21   0.329585      0.366086      0.157621      0.000299606   0             0            0
   30.     0.22   0.302785      0.380501      0.142798      0.000243944   0             0            0
   30.     0.23   0.272683      0.430613      0.125037      0.000192131   0             0            0
   30.     0.24   0.241374      0.504466      0.106347      0.000147052   0             0            0
   30.     0.25   0.210683      0.590547      0.0883724     0.000110117   0             0            0
   30.     0.26   0.181667      0.680769      0.0719681     0             0             0            0
   30.     0.27   0.154999      0.769227      0.057586      0             0             0            0
   30.     0.28   0.131007      0.851866      0.045343      0             0             0            0
   30.     0.29   0.109825      0.926144      0.0351556     0             0             0            0
   30.     0.3    0.091368      0.99139       0.0268687     0             0             0            0
   30.     0.31   0.0754869     1.04679       0.0202386     0             0             0            0
   30.     0.32   0.0619975     1.09251       0.015084      0             0             0            0
   30.     0.33   0.0506221     1.12858       0.0110549     0             0             0            0
   30.     0.34   0.0411302     1.15583       0.00797906    0             0             0            0
   30.     0.35   0.033371      1.17495       0.005759      0             0             0            0
   30.     0.36   0.0269999     1.18684       0.00409715    0             0             0            0
   30.     0.37   0.0218623     1.19215       0.00292475    0             0             0            0
   30.     0.38   0.0176889     1.19195       0.00208149    0             0             0            0
   30.     0.39   0.0143576     1.1868        0.00150702    0             0             0            0
   30.     0.4    0.0117996     1.1771        0.00117525    0             0             0            0
   30.     0.41   0.00977082    1.16382       0.000961701   0             0             0            0
   30.     0.42   0.00815607    1.14765       0.000826112   0             0             0            0
   30.     0.43   0.00692736    1.12878       0.00076312    0             0             0            0
   30.     0.44   0.00601374    1.10761       0.000752495   0             0             0            0
   30.     0.45   0.00528203    1.08476       0.000752677   0             0             0            0
   30.     0.46   0.00475482    1.06022       0.00077399    0             0             0            0
   30.     0.47   0.00432069    1.03472       0.000788492   0             0             0            0
   30.     0.48   0.00396264    1.00841       0.000796712   0             0             0            0
   30.     0.49   0.00368266    0.981314      0.000799629   0             0             0            0
   30.     0.5    0.00343345    0.95388       0.000793628   0             0             0            0
   30.     0.51   0.00321332    0.926141      0.000779234   0             0             0            0
   30.     0.52   0.00302065    0.898127      0.000756937   0             0             0            0
   30.     0.53   0.00284309    0.86995       0.000726315   0             0             0            0
   30.     0.54   0.00266258    0.841952      0.000690101   0             0             0            0
   30.     0.55   0.00248331    0.814149      0.000649896   0             0             0            0
   30.     0.56   0.00230397    0.786442      0.000603997   0             0             0            0
   30.     0.57   0.00212802    0.759091      0.00055779    0             0             0            0
   30.     0.58   0.00195532    0.732084      0.000511307   0             0             0            0
   30.     0.59   0.00178577    0.705413      0.000464575   0             0             0            0
   30.     0.6    0.00161925    0.679068      0.00041762    0             0             0            0
   30.     0.61   0.00145745    0.653117      0.000372231   0             0             0            0
   30.     0.62   0.00130446    0.627674      0.000330031   0             0             0            0
   30.     0.63   0.0011601     0.602722      0.000290698   0             0             0            0
   30.     0.64   0.00102141    0.578181      0.000253509   0             0             0            0
   30.     0.65   0.000893034   0.554158      0.000219501   0             0             0            0
   30.     0.66   0.000774944   0.530645      0.000188628   0             0             0            0
   30.     0.67   0.000666701   0.507625      0.000160758   0             0             0            0
   30.     0.68   0.000567896   0.485082      0.000135765   0             0             0            0
   30.     0.69   0.000478139   0.463         0.000113527   0             0             0            0
   30.     0.7    0.000400521   0.4414        0             0             0             0            0
   30.     0.71   0.000332399   0.420323      0             0             0             0            0
   30.     0.72   0.000272686   0.399751      0             0             0             0            0
   30.     0.73   0.000222352   0.379638      0             0             0             0            0
   30.     0.74   0.000179507   0.360003      0             0             0             0            0
   30.     0.75   0.000142495   0.340863      0             0             0             0            0
   30.     0.76   0.000111497   0.322191      0             0             0             0            0
   30.     0.77   0             0.303954      0             0             0             0            0
   30.     0.78   0             0.286196      0             0             0             0            0
   30.     0.79   0             0.268904      0             0             0             0            0
   30.     0.8    0             0.252061      0             0             0             0            0
   30.     0.81   0             0.235655      0             0             0             0            0
   30.     0.82   0             0.219671      0             0             0             0            0
   30.     0.83   0             0.204097      0             0             0             0            0
   30.     0.84   0             0.188936      0             0             0             0            0
   30.     0.85   0             0.174213      0             0             0             0            0
   30.     0.86   0             0.159918      0             0             0             0            0
   30.     0.87   0             0.146037      0             0             0             0            0
   30.     0.88   0             0.132559      0             0             0             0            0
   30.     0.89   0             0.119471      0             0             0             0            0
   30.     0.9    0             0.106761      0             0             0             0            0
   30.     0.91   0             0.0944201     0             0             0             0            0
   30.     0.92   0             0.0824594     0             0             0             0            0
   30.     0.93   0             0.0708919     0             0             0             0            0
   30.     0.94   0             0.059705      0             0             0             0            0
   30.     0.95   0             0.0488882     0             0             0             0            0
   30.     0.96   0             0.038431      0             0             0             0            0
   30.     0.97   0             0.0283234     0             0             0             0            0
   30.     0.98   0             0.0185558     0             0             0             0            0
   30.     0.99   0             0.00911892    0             0             0             0            0
   30.     1.     0             0             0             0             0             0            0
   50.     0.01   1.1825        1.03457       0.363268      0.0183479     0             0            0
   50.     0.02   1.09899       1.05172       0.329307      0.0156885     0             0            0
   50.     0.03   1.09293       0.932493      0.349126      0.013049      0             0            0
   50.     0.04   1.09701       0.784351      0.380785      0.0111286     0             0            0
   50.     0.05   0.6162        1.46932       0.0941865     0.00299561    0             0            0
   50.     0.06   1.02494       0.586795      0.398587      0.00763378    0             0            0
   50.     0.07   0.817475      0.838322      0.286141      0.00474797    0             0            0
   50.     0.08   0.465913      1.48843       0.0574192     0.00121546    0             0            0
   50.     0.09   0.446084      1.43917       0.0639022     0.00108656    0             0            0
   50.     0.1    0.562841      1.00712       0.177962      0.00196044    0             0            0
   50.     0.11   0.644775      0.609751      0.269259      0.0024358     0             0            0
   50.     0.12   0.651663      0.404494      0.300585      0.00236676    0             0            0
   50.     0.13   0.603795      0.379483      0.28427       0.00199629    0             0            0
   50.     0.14   0.52887       0.474149      0.241824      0.00153707    0             0            0
   50.     0.15   0.448565      0.62552       0.191764      0.00111763    0             0            0
   50.     0.16   0.373476      0.792463      0.144021      0.000778712   0             0            0
   50.     0.17   0.308125      0.950644      0.103257      0.000524693   0             0            0
   50.     0.18   0.25364       1.08769       0.0709255     0.000344681   0             0            0
   50.     0.19   0.20941       1.19793       0.0467508     0.000221454   0             0            0
   50.     0.2    0.173961      1.2819        0.0294813     0.000140119   0             0            0
   50.     0.21   0.1458        1.34172       0.0177318     0             0             0            0
   50.     0.22   0.123489      1.38066       0.010166      0             0             0            0
   50.     0.23   0.105798      1.40217       0.00563193    0             0             0            0
   50.     0.24   0.091804      1.40928       0.00329206    0             0             0            0
   50.     0.25   0.0806657     1.40492       0.00239819    0             0             0            0
   50.     0.26   0.0717652     1.39152       0.00243003    0             0             0            0
   50.     0.27   0.0645911     1.3712        0.00300006    0             0             0            0
   50.     0.28   0.0587515     1.34562       0.00383777    0             0             0            0
   50.     0.29   0.0539164     1.31626       0.00475036    0             0             0            0
   50.     0.3    0.0498912     1.28402       0.0056514     0             0             0            0
   50.     0.31   0.0464732     1.24983       0.00645438    0             0             0            0
   50.     0.32   0.0435495     1.2142        0.00712918    0             0             0            0
   50.     0.33   0.0409332     1.17808       0.00763207    0             0             0            0
   50.     0.34   0.0385711     1.14169       0.00797484    0             0             0            0
   50.     0.35   0.0364327     1.10511       0.00816748    0             0             0            0
   50.     0.36   0.0344192     1.06892       0.00822285    0             0             0            0
   50.     0.37   0.0325173     1.03318       0.00815447    0             0             0            0
   50.     0.38   0.0306932     0.998098      0.00799019    0             0             0            0
   50.     0.39   0.0289344     0.963715      0.00774274    0             0             0            0
   50.     0.4    0.0272346     0.93001       0.00741885    0             0             0            0
   50.     0.41   0.0255746     0.897162      0.00704879    0             0             0            0
   50.     0.42   0.0239577     0.865181      0.00665025    0             0             0            0
   50.     0.43   0.0223818     0.834027      0.00622545    0             0             0            0
   50.     0.44   0.0208475     0.803695      0.00578344    0             0             0            0
   50.     0.45   0.0193594     0.774234      0.00534304    0             0             0            0
   50.     0.46   0.0179125     0.745576      0.00489903    0             0             0            0
   50.     0.47   0.0165196     0.717757      0.00447036    0             0             0            0
   50.     0.48   0.0151839     0.690741      0.00405957    0             0             0            0
   50.     0.49   0.0138999     0.664485      0.00366424    0             0             0            0
   50.     0.5    0.0126823     0.638999      0.00329352    0             0             0            0
   50.     0.51   0.0115276     0.614248      0.00294613    0             0             0            0
   50.     0.52   0.0104327     0.590199      0.00262084    0             0             0            0
   50.     0.53   0.00939845    0.566814      0.00231883    0             0             0            0
   50.     0.54   0.00843545    0.544092      0.00204329    0             0             0            0
   50.     0.55   0.00754058    0.522022      0.00179223    0             0             0            0
   50.     0.56   0.00670752    0.500573      0.00156439    0             0             0            0
   50.     0.57   0.0059411     0.479726      0.00135868    0             0             0            0
   50.     0.58   0.00523809    0.459454      0.00117402    0             0             0            0
   50.     0.59   0.00459548    0.439735      0.0010094     0             0             0            0
   50.     0.6    0.00401043    0.420548      0.000863863   0             0             0            0
   50.     0.61   0.00348337    0.401883      0.000736531   0             0             0            0
   50.     0.62   0.00300868    0.383738      0.00062379    0             0             0            0
   50.     0.63   0.00258284    0.366093      0.000524568   0             0             0            0
   50.     0.64   0.00220757    0.348911      0.000440282   0             0             0            0
   50.     0.65   0.00187327    0.332208      0.000366451   0             0             0            0
   50.     0.66   0.00157758    0.315969      0.000302309   0             0             0            0
   50.     0.67   0.00131882    0.300176      0.000247437   0             0             0            0
   50.     0.68   0.00109543    0.284813      0.000201437   0             0             0            0
   50.     0.69   0.000905916   0.269865      0.000163934   0             0             0            0
   50.     0.7    0.000746181   0.25533       0.000133126   0             0             0            0
   50.     0.71   0.00060697    0.241224      0.000106486   0             0             0            0
   50.     0.72   0.00048704    0.227533      0             0             0             0            0
   50.     0.73   0.00038986    0.214219      0             0             0             0            0
   50.     0.74   0.000309585   0.201297      0             0             0             0            0
   50.     0.75   0.000241113   0.18878       0             0             0             0            0
   50.     0.76   0.000185013   0.176646      0             0             0             0            0
   50.     0.77   0.000143533   0.164856      0             0             0             0            0
   50.     0.78   0.000108351   0.153469      0             0             0             0            0
   50.     0.79   0             0.142471      0             0             0             0            0
   50.     0.8    0             0.13185       0             0             0             0            0
   50.     0.81   0             0.121591      0             0             0             0            0
   50.     0.82   0             0.111685      0             0             0             0            0
   50.     0.83   0             0.10212       0             0             0             0            0
   50.     0.84   0             0.092895      0             0             0             0            0
   50.     0.85   0             0.084076      0             0             0             0            0
   50.     0.86   0             0.0756557     0             0             0             0            0
   50.     0.87   0             0.0676217     0             0             0             0            0
   50.     0.88   0             0.0599618     0             0             0             0            0
   50.     0.89   0             0.0526644     0             0             0             0            0
   50.     0.9    0             0.0457183     0             0             0             0            0
   50.     0.91   0             0.0391128     0             0             0             0            0
   50.     0.92   0             0.0327427     0             0             0             0            0
   50.     0.93   0             0.0268788     0             0             0             0            0
   50.     0.94   0             0.0215523     0             0             0             0            0
   50.     0.95   0             0.0167466     0             0             0             0            0
   50.     0.96   0             0.012446      0             0             0             0            0
   50.     0.97   0             0.00863539    0             0             0             0            0
   50.     0.98   0             0.00530016    0             0             0             0            0
   50.     0.99   0             0.00242625    0             0             0             0            0
   50.     1.     0             0             0             0             0             0            0
   70.     0.01   1.26795       1.03515       0.393933      0.0349952     0             0            0
   70.     0.02   0.934613      1.33898       0.213119      0.0152907     0             0            0
   70.     0.03   1.38306       0.558198      0.53037       0.0247492     0             0            0
   70.     0.04   0.97585       1.01067       0.300083      0.0119467     0             0            0
   70.     0.05   0.986988      0.838629      0.34064       0.0106745     0             0            0
   70.     0.06   0.499627      1.6011        0.0368072     0.00217108    0             0            0
   70.     0.07   0.680332      1.12673       0.190368      0.00454929    0             0            0
   70.     0.08   0.864821      0.556878      0.356471      0.00637052    0             0            0
   70.     0.09   0.859464      0.372108      0.385547      0.00579728    0             0            0
   70.     0.1    0.743766      0.482217      0.325928      0.00429373    0             0            0
   70.     0.11   0.601947      0.714973      0.239187      0.00284137    0             0            0
   70.     0.12   0.475658      0.958304      0.159239      0.00176274    0             0            0
   70.     0.13   0.376513      1.16223       0.0976561     0.00105378    0             0            0
   70.     0.14   0.303236      1.31304       0.0551137     0.000623457   0             0            0
   70.     0.15   0.250534      1.41219       0.0283236     0.000374079   0             0            0
   70.     0.16   0.212876      1.46857       0.013087      0.000236071   0             0            0
   70.     0.17   0.185782      1.49156       0.00578764    0.000163114   0             0            0
   70.     0.18   0.166032      1.4896        0.00365021    0.000126566   0             0            0
   70.     0.19   0.151044      1.47017       0.00442527    0.000107316   0             0            0
   70.     0.2    0.139342      1.43853       0.00681182    0             0             0            0
   70.     0.21   0.129818      1.3988        0.00986573    0             0             0            0
   70.     0.22   0.121771      1.35406       0.0129973     0             0             0            0
   70.     0.23   0.114729      1.30657       0.0158627     0             0             0            0
   70.     0.24   0.108425      1.25785       0.0183031     0             0             0            0
   70.     0.25   0.102645      1.20898       0.0202275     0             0             0            0
   70.     0.26   0.0972544     1.16071       0.0216256     0             0             0            0
   70.     0.27   0.0921496     1.11366       0.022522      0             0             0            0
   70.     0.28   0.0872766     1.06808       0.0229684     0             0             0            0
   70.     0.29   0.0825971     1.02419       0.0230302     0             0             0            0
   70.     0.3    0.0780877     0.982044      0.0227586     0             0             0            0
   70.     0.31   0.0737318     0.941678      0.0222186     0             0             0            0
   70.     0.32   0.069517      0.903045      0.0214505     0             0             0            0
   70.     0.33   0.0654459     0.866215      0.0205362     0             0             0            0
   70.     0.34   0.061516      0.831091      0.0195082     0             0             0            0
   70.     0.35   0.0577262     0.797543      0.0183843     0             0             0            0
   70.     0.36   0.0540873     0.765509      0.0172305     0             0             0            0
   70.     0.37   0.0505731     0.734949      0.0160494     0             0             0            0
   70.     0.38   0.047196      0.705754      0.0148766     0             0             0            0
   70.     0.39   0.0439531     0.677834      0.0137219     0             0             0            0
   70.     0.4    0.0408362     0.65112       0.012586      0             0             0            0
   70.     0.41   0.0378544     0.62555       0.0114966     0             0             0            0
   70.     0.42   0.0350134     0.601025      0.0104627     0             0             0            0
   70.     0.43   0.0323052     0.577484      0.00948118    0             0             0            0
   70.     0.44   0.0297279     0.554875      0.00855408    0             0             0            0
   70.     0.45   0.027289      0.533144      0.00769122    0             0             0            0
   70.     0.46   0.0249752     0.512243      0.00688473    0             0             0            0
   70.     0.47   0.0227978     0.4921        0.00614211    0             0             0            0
   70.     0.48   0.0207565     0.472671      0.00546156    0             0             0            0
   70.     0.49   0.0188421     0.453924      0.00483936    0             0             0            0
   70.     0.5    0.0170592     0.43581       0.00427375    0             0             0            0
   70.     0.51   0.015401      0.418299      0.00376164    0             0             0            0
   70.     0.52   0.0138608     0.401364      0.00330012    0             0             0            0
   70.     0.53   0.0124325     0.384975      0.002886      0             0             0            0
   70.     0.54   0.011114      0.369098      0.00251331    0             0             0            0
   70.     0.55   0.00990094    0.35371       0.0021795     0             0             0            0
   70.     0.56   0.00878831    0.338793      0.00188465    0             0             0            0
   70.     0.57   0.00777041    0.324321      0.0016214     0             0             0            0
   70.     0.58   0.00684267    0.310276      0.0013882     0             0             0            0
   70.     0.59   0.00600077    0.296639      0.00118359    0             0             0            0
   70.     0.6    0.00524066    0.283395      0.0010062     0             0             0            0
   70.     0.61   0.00455885    0.270523      0.000853058   0             0             0            0
   70.     0.62   0.00394467    0.258019      0.000718033   0             0             0            0
   70.     0.63   0.00339398    0.245868      0.00059998    0             0             0            0
   70.     0.64   0.00290997    0.234047      0.000501158   0             0             0            0
   70.     0.65   0.00247831    0.222564      0.000415012   0             0             0            0
   70.     0.66   0.0020958     0.21141       0.000340526   0             0             0            0
   70.     0.67   0.00176033    0.200571      0.000277194   0             0             0            0
   70.     0.68   0.00146989    0.190036      0.000224539   0             0             0            0
   70.     0.69   0.00122259    0.179794      0.000182107   0             0             0            0
   70.     0.7    0.00101478    0.169835      0.0001478     0             0             0            0
   70.     0.71   0.000833281   0.16018       0.000118211   0             0             0            0
   70.     0.72   0.000676148   0.150821      0             0             0             0            0
   70.     0.73   0.000547622   0.14173       0             0             0             0            0
   70.     0.74   0.000440492   0.132918      0             0             0             0            0
   70.     0.75   0.000348456   0.124396      0             0             0             0            0
   70.     0.76   0.000272151   0.116146      0             0             0             0            0
   70.     0.77   0.000214203   0.108142      0             0             0             0            0
   70.     0.78   0.0001647     0.100427      0             0             0             0            0
   70.     0.79   0.00012333    0.0929903     0             0             0             0            0
   70.     0.8    0             0.085824      0             0             0             0            0
   70.     0.81   0             0.0789188     0             0             0             0            0
   70.     0.82   0             0.0722661     0             0             0             0            0
   70.     0.83   0             0.0658578     0             0             0             0            0
   70.     0.84   0             0.0596968     0             0             0             0            0
   70.     0.85   0             0.0538305     0             0             0             0            0
   70.     0.86   0             0.0482533     0             0             0             0            0
   70.     0.87   0             0.0429559     0             0             0             0            0
   70.     0.88   0             0.0379296     0             0             0             0            0
   70.     0.89   0             0.0331657     0             0             0             0            0
   70.     0.9    0             0.0286562     0             0             0             0            0
   70.     0.91   0             0.0243932     0             0             0             0            0
   70.     0.92   0             0.0203329     0             0             0             0            0
   70.     0.93   0             0.0166172     0             0             0             0            0
   70.     0.94   0             0.0132576     0             0             0             0            0
   70.     0.95   0             0.0102434     0             0             0             0            0
   70.     0.96   0             0.00756415    0             0             0             0            0
   70.     0.97   0             0.00520968    0             0             0             0            0
   70.     0.98   0             0.00317036    0             0             0             0            0
   70.     0.99   0             0.00143682    0             0             0             0            0
   70.     1.     0             0             0             0             0             0            0
   90.     0.01   1.43547       0.905774      0.503832      0.052345      0             0            0.524742
   90.     0.02   0.831846      1.5051        0.139478      0.014661      0             0            0.46918
   90.     0.03   0.88618       1.30456       0.207507      0.0141964     0             0            0.440734
   90.     0.04   0.97814       1.02771       0.300747      0.0144545     0             0            0.399239
   90.     0.05   0.604011      1.51237       0.0826376     0.00479286    0             0            0.413699
   90.     0.06   0.980663      0.689336      0.372569      0.011103      0             0            0.310285
   90.     0.07   1.03999       0.371138      0.451933      0.0108656     0             0            0.243793
   90.     0.08   0.866592      0.54844       0.360336      0.00750939    0             0            0.240343
   90.     0.09   0.658553      0.874919      0.233296      0.00442628    0             0            0.267205
   90.     0.1    0.49442       1.16494       0.131223      0.00241352    0             0            0.297088
   90.     0.11   0.382713      1.36721       0.0646521     0.00128325    0             0            0.31814
   90.     0.12   0.311387      1.48431       0.0273729     0.000704769   0             0            0.327737
   90.     0.13   0.266851      1.53552       0.0101182     0.000433883   0             0            0.326817
   90.     0.14   0.238856      1.54016       0.00531074    0.0003219     0             0            0.318392
   90.     0.15   0.220179      1.51458       0.00720257    0.000279818   0             0            0.304644
   90.     0.16   0.206796      1.47043       0.012353      0.000266594   0             0            0.287445
   90.     0.17   0.196251      1.41534       0.0186471     0.000261594   0             0            0.268263
   90.     0.18   0.187158      1.35487       0.0248733     0.000255618   0             0            0.248339
   90.     0.19   0.17872       1.29266       0.0302908     0.000245461   0             0            0.228296
   90.     0.2    0.170674      1.23088       0.0346836     0.000231558   0             0            0.208588
   90.     0.21   0.162763      1.17083       0.0379602     0.000214321   0             0            0.18972
   90.     0.22   0.154924      1.11329       0.0401653     0.000195005   0             0            0.17224
   90.     0.23   0.147171      1.05875       0.041412      0.000174884   0             0            0.156195
   90.     0.24   0.139586      1.00725       0.0418404     0.000155089   0             0            0.141544
   90.     0.25   0.132136      0.958873      0.0415805     0.000136021   0             0            0.128244
   90.     0.26   0.124831      0.913461      0.0407576     0.000118087   0             0            0.116139
   90.     0.27   0.11771       0.870959      0.039495      0.000101592   0             0            0.238948
   90.     0.28   0.110788      0.831138      0.0378998     0             0             0            0.330188
   90.     0.29   0.104111      0.793794      0.0360814     0             0             0            0.320151
   90.     0.3    0.0976949     0.758737      0.0341035     0             0             0            0.311265
   90.     0.31   0.0915167     0.725827      0.0320264     0             0             0            0.303365
   90.     0.32   0.0855581     0.694894      0.0298799     0             0             0            0.29618
   90.     0.33   0.0798422     0.66573       0.0277412     0             0             0            0.289694
   90.     0.34   0.0743705     0.638207      0.0256322     0             0             0            0.284027
   90.     0.35   0.0691411     0.6122        0.0235626     0             0             0            0.278815
   90.     0.36   0.0641863     0.587542      0.0215897     0             0             0            0.274181
   90.     0.37   0.059471      0.564144      0.0197031     0             0             0            0.270061
   90.     0.38   0.0549946     0.541888      0.0179186     0             0             0            0.266222
