        65          0.00033837          0.00021820          0.00033713          0.00022560          0.01284894          0.00008445          0.90072041          0.57244907          0.89963420          0.00033783          0.00023984          0.00034178          0.09728122          0.06917254          0.09859779          0.00000220          0.25636653          0.00000000          0.00000049          0.03645516          0.00000000          0.00000000          0.00000000          0.00000000          0.00002366          0.00099156          0.00000202          0.00106887          0.04750648          0.00100110
        66          0.00033866          0.00022287          0.00033744          0.00019091          0.01267682          0.00006873          0.90047825          0.58387959          0.89945838          0.00033880          0.00024512          0.00034238          0.09756178          0.07069417          0.09876905          0.00000221          0.24635596          0.00000000          0.00000046          0.03499353          0.00000000          0.00000000          0.00000000          0.00000000          0.00002058          0.00098872          0.00000170          0.00106699          0.04667312          0.00102085
        67          0.00033895          0.00022696          0.00033774          0.00016253          0.01252059          0.00005650          0.90023769          0.59375241          0.89927682          0.00033972          0.00024978          0.00034297          0.09783092          0.07204022          0.09894043          0.00000218          0.23770736          0.00000000          0.00000044          0.03371582          0.00000000          0.00000000          0.00000000          0.00000000          0.00001799          0.00098558          0.00000145          0.00106822          0.04592787          0.00104266
        68          0.00033924          0.00023057          0.00033805          0.00013915          0.01237926          0.00004687          0.89999932          0.60231845          0.89909159          0.00034062          0.00025394          0.00034357          0.09809029          0.07323932          0.09911211          0.00000213          0.23019521          0.00000000          0.00000042          0.03259568          0.00000000          0.00000000          0.00000000          0.00000000          0.00001582          0.00098234          0.00000125          0.00107166          0.04526168          0.00106517
        69          0.00033953          0.00023376          0.00033835          0.00011976          0.01225172          0.00003921          0.89976346          0.60978195          0.89890407          0.00034148          0.00025767          0.00034416          0.09834130          0.07431474          0.09928419          0.00000206          0.22363748          0.00000000          0.00000039          0.03161060          0.00000000          0.00000000          0.00000000          0.00000000          0.00001399          0.00097914          0.00000109          0.00107667          0.04466615          0.00108755
        70          0.00033983          0.00023662          0.00033866          0.00010359          0.01213681          0.00003304          0.89953029          0.61630988          0.89871519          0.00034232          0.00026104          0.00034476          0.09858508          0.07528545          0.09945673          0.00000198          0.21788645          0.00000000          0.00000036          0.03074150          0.00000000          0.00000000          0.00000000          0.00000000          0.00001243          0.00097606          0.00000096          0.00108275          0.04413354          0.00110929
        71          0.00034013          0.00023917          0.00033896          0.00009003          0.01203341          0.00002804          0.89929983          0.62203952          0.89852554          0.00034314          0.00026410          0.00034536          0.09882263          0.07616701          0.09962976          0.00000189          0.21282145          0.00000000          0.00000034          0.02997228          0.00000000          0.00000000          0.00000000          0.00000000          0.00001110          0.00097316          0.00000085          0.00108955          0.04365689          0.00113011
        72          0.00034043          0.00024148          0.00033927          0.00007859          0.01194043          0.00002395          0.89907206          0.62708438          0.89833553          0.00034394          0.00026689          0.00034596          0.09905477          0.07697227          0.09980331          0.00000179          0.20834325          0.00000000          0.00000031          0.02928935          0.00000000          0.00000000          0.00000000          0.00000000          0.00000996          0.00097046          0.00000076          0.00109678          0.04322997          0.00114986
        73          0.00034073          0.00024356          0.00033958          0.00006890          0.01185688          0.00002058          0.89884690          0.63153880          0.89814541          0.00034473          0.00026945          0.00034656          0.09928220          0.07771185          0.09997735          0.00000169          0.20436973          0.00000000          0.00000029          0.02868123          0.00000000          0.00000000          0.00000000          0.00000000          0.00000897          0.00096798          0.00000069          0.00110424          0.04284727          0.00116846
        74          0.00034103          0.00024546          0.00033988          0.00006064          0.01178182          0.00001778          0.89862421          0.63548166          0.89795536          0.00034550          0.00027182          0.00034717          0.09950550          0.07839466          0.10015189          0.00000159          0.20083250          0.00000000          0.00000027          0.02813820          0.00000000          0.00000000          0.00000000          0.00000000          0.00000812          0.00096573          0.00000063          0.00111178          0.04250391          0.00118592
