   mDM     x      nu            b             tau           c             q             t             Z             W
   900.    0.18   0.194634      0.0201033     0.342464      0.00469863    0.000159423   0.13109       0.102615      0.0917047
   900.    0.19   0.174868      0.0158379     0.310282      0.00331902    0.000111633   0.116347      0.0920013     0.0821936
   900.    0.2    0.157536      0.0124593     0.281116      0.00233525    0             0.103485      0.0823571     0.0737466
   900.    0.21   0.142467      0.00979844    0.254567      0.00164692    0             0.0918012     0.073809      0.0662125
   900.    0.22   0.128695      0.00771112    0.230458      0.00116587    0             0.080573      0.0661878     0.0594473
   900.    0.23   0.116324      0.00610256    0.209522      0.000830999   0             0.0711277     0.0596591     0.0536269
   900.    0.24   0.105126      0.0048356     0.190712      0.000594329   0             0.0629642     0.0538953     0.0484644
   900.    0.25   0.0952407     0.0038261     0.173367      0.000426657   0             0.0557369     0.0487113     0.0437952
   900.    0.26   0.0864618     0.00303245    0.157393      0.00031025    0             0.0493008     0.0440267     0.0395587
   900.    0.27   0.0785267     0.00239544    0.142383      0.000226445   0             0.0434722     0.039753      0.0356828
   900.    0.28   0.0713036     0.00190464    0.129357      0.000167371   0             0.0385834     0.0359848     0.0322601
   900.    0.29   0.064727      0.00152403    0.117972      0.00012531    0             0.0344299     0.0327134     0.0292864
   900.    0.3    0.0589283     0.00122416    0.107726      0             0             0.0307846     0.0298312     0.0266638
   900.    0.31   0.0536961     0.000986725   0.0982254     0             0             0.0275273     0.027203      0.0242695
   900.    0.32   0.0489006     0.000794886   0.0893509     0             0             0.0245595     0.0247577     0.0220414
   900.    0.33   0.0445421     0.000639194   0.0810625     0             0             0.0218528     0.0224859     0.0199716
   900.    0.34   0.0407031     0.000512405   0.0731468     0             0             0.0193399     0.0204156     0.0180884
   900.    0.35   0.0371305     0.000413683   0.0663968     0             0             0.0172364     0.0185459     0.0163889
   900.    0.36   0.0338748     0.000337371   0.0606061     0             0             0.0154694     0.0169809     0.0149681
   900.    0.37   0.030973      0.00027741    0.0554874     0             0             0.0139438     0.0155966     0.0137133
   900.    0.38   0.0282648     0.000228025   0.0507567     0             0             0.0125618     0.0143096     0.0125478
   900.    0.39   0.0259697     0.000187807   0.0463184     0             0             0.0112912     0.0131419     0.0114942
   900.    0.4    0.0237765     0.000153933   0.0421574     0             0             0.0101216     0.0120209     0.0104838
   900.    0.41   0.021795      0.000125859   0.0382559     0             0             0.00904604    0.0109935     0.0095614
   900.    0.42   0.019943      0.000102089   0.0345099     0             0             0.0080354     0.0100128     0.00868248
   900.    0.43   0.0183115     0             0.0310177     0             0             0.00711094    0.00910276    0.00787038
   900.    0.44   0.0167841     0             0.0280986     0             0             0.00634866    0.00829047    0.00714637
   900.    0.45   0.0154142     0             0.0256325     0             0             0.00571526    0.0076385     0.00656699
   900.    0.46   0.0141325     0             0.023447      0             0             0.00516377    0.00703182    0.00602852
   900.    0.47   0.0130185     0             0.0214975     0             0             0.00468113    0.00651275    0.00556944
   900.    0.48   0.0119487     0             0.0196618     0             0             0.00423187    0.00600986    0.00512511
   900.    0.49   0.0110306     0             0.0179337     0             0             0.00381403    0.00555005    0.00472156
   900.    0.5    0.0101311     0             0.0163071     0             0             0.00342662    0.00509954    0.00432616
   900.    0.51   0.0093675     0             0.0147769     0             0             0.00306946    0.00468783    0.00396741
   900.    0.52   0.00863451    0             0.0133372     0             0             0.00273766    0.00428809    0.00361948
   900.    0.53   0.00796486    0             0.0119269     0             0             0.00241763    0.00391127    0.00329303
   900.    0.54   0.00735304    0             0.0106316     0             0             0.00212729    0.00355553    0.00298631
   900.    0.55   0.00675727    0             0.00952618    0             0             0.00188244    0.00321133    0.00268959
   900.    0.56   0.00627182    0             0.00865027    0             0             0.00169317    0.00297666    0.00248821
   900.    0.57   0.00579496    0             0.00786203    0             0             0.00152392    0.00274615    0.00229039
   900.    0.58   0.00536128    0             0.00717797    0             0             0.00137802    0.00254216    0.00211573
   900.    0.59   0.00497629    0             0.006568      0             0             0.00124914    0.0023683     0.00196737
   900.    0.6    0.00459777    0             0.00599396    0             0             0.00112926    0.00219735    0.00182151
   900.    0.61   0.00427257    0             0.00545542    0             0             0.0010186     0.0020402     0.00168826
   900.    0.62   0.00396871    0             0.00494875    0             0             0.000915643   0.00188934    0.00156065
   900.    0.63   0.00366972    0             0.00447198    0             0             0.000819718   0.00174089    0.00143509
   900.    0.64   0.00342382    0             0.00402329    0             0             0.0007304     0.00160508    0.00132118
   900.    0.65   0.00318682    0             0.0036025     0             0             0.00064764    0.00147246    0.00121006
   900.    0.66   0.00295343    0             0.00320854    0             0             0.000571179   0.00134186    0.00110063
   900.    0.67   0.0027628     0             0.00281442    0             0             0.000496758   0.00122317    0.0010021
   900.    0.68   0.0025779     0             0.00246804    0             0             0.000431685   0.00110698    0.000905716
   900.    0.69   0.0023957     0             0.00217013    0             0             0.00037599    0.000992486   0.000810741
   900.    0.7    0.00224497    0             0.0019409     0             0             0.000333564   0.000915267   0.00074692
   900.    0.71   0.00210282    0             0.00174056    0             0             0.000296737   0.000847074   0.000690633
   900.    0.72   0.00196264    0             0.00156112    0             0             0.000263968   0.000779834   0.000635134
   900.    0.73   0.00183784    0             0.00140981    0             0             0.000236633   0.000724159   0.000589285
   900.    0.74   0.00172537    0             0.00127614    0             0             0.000212726   0.000677665   0.000551094
   900.    0.75   0.00161441    0             0.00115099    0             0             0.000190504   0.000631796   0.000513416
   900.    0.76   0.00150817    0             0.0010341     0             0             0.000169928   0.000587196   0.000476799
   900.    0.77   0.00142278    0             0.000925314   0             0             0.000151001   0.000547145   0.000444028
   900.    0.78   0.0013385     0             0.000823931   0             0             0.000133483   0.000507611   0.00041168
   900.    0.79   0.0012553     0             0.000729686   0             0             0.000117323   0.000468581   0.000379744
   900.    0.8    0.0011832     0             0.000642384   0             0             0.000102526   0.000432047   0.000349911
   900.    0.81   0.00111961    0             0.000561719   0             0             0             0.000397488   0.000321738
   900.    0.82   0.00105681    0             0.000487406   0             0             0             0.000363353   0.00029391
   900.    0.83   0.000994774   0             0.000419224   0             0             0             0.000329632   0.00026642
   900.    0.84   0.000943932   0             0.00035445    0             0             0             0.000298574   0.000241189
   900.    0.85   0.000895916   0             0.000296703   0             0             0             0.000268365   0.000216667
   900.    0.86   0.000848462   0             0.000246444   0             0             0             0.00023851    0.000192432
   900.    0.87   0.000801557   0             0.00020342    0             0             0             0.000208999   0.000168476
   900.    0.88   0.000763676   0             0.000172763   0             0             0             0.0001925     0.000155093
   900.    0.89   0.000727124   0             0.00014582    0             0             0             0.00017753    0.000142952
   900.    0.9    0.000690979   0             0.000121735   0             0             0             0.000162728   0.000130947
   900.    0.91   0.000655234   0             0.000100417   0             0             0             0.000148089   0.000119074
   900.    0.92   0.000625492   0             0             0             0             0             0.000138142   0.000111011
   900.    0.93   0.000597476   0             0             0             0             0             0.000129437   0.000103956
   900.    0.94   0.00056976    0             0             0             0             0             0.000120825   0
   900.    0.95   0.000542337   0             0             0             0             0             0.000112304   0
   900.    0.96   0.000539808   0             0             0             0             0             0             0
   900.    0.97   0.000561712   0             0             0             0             0             0             0
   900.    0.98   0.000583392   0             0             0             0             0             0             0
   900.    0.99   0.000604851   0             0             0             0             0             0             0
   900.    1.     0.000626095   0             0             0             0             0             0             0
   1000.   0.01   2.2098        3.95854       2.76986       1.37141       0.333347      4.45382       1.99314       1.23885
   1000.   0.02   1.73388       2.49579       2.29861       0.894882      0.127729      2.82849       1.3936        0.929243
   1000.   0.03   1.40637       1.62589       1.93902       0.634295      0.0598983     1.98953       1.05167       0.736072
   1000.   0.04   1.16351       1.08183       1.65942       0.457892      0.0312419     1.47399       0.825688      0.600673
   1000.   0.05   0.978703      0.731322      1.43414       0.330485      0.0175152     1.12775       0.664264      0.499126
   1000.   0.06   0.833603      0.501542      1.24717       0.237172      0.0103712     0.882229      0.543397      0.419668
   1000.   0.07   0.716384      0.349529      1.09122       0.169307      0.00641628    0.702378      0.450817      0.356469
   1000.   0.08   0.619294      0.247827      0.960473      0.120321      0.00411163    0.570048      0.378481      0.305449
   1000.   0.09   0.538525      0.177979      0.847208      0.0847969     0.00269668    0.467295      0.320116      0.262924
   1000.   0.1    0.46883       0.130074      0.750334      0.0595695     0.00180647    0.387436      0.273044      0.227732
   1000.   0.11   0.410604      0.0962779     0.6656        0.0415744     0.00122472    0.324447      0.23425       0.197955
   1000.   0.12   0.360933      0.072187      0.592051      0.0288655     0.000837115   0.273145      0.202159      0.172794
   1000.   0.13   0.31879       0.0548491     0.527485      0.0200073     0.000577112   0.232675      0.175419      0.151389
   1000.   0.14   0.281724      0.0420532     0.470764      0.0137907     0.00039821    0.19945       0.152835      0.133003
   1000.   0.15   0.249286      0.0324969     0.420583      0.00947622    0.000275102   0.171735      0.1336        0.117092
   1000.   0.16   0.220934      0.0252791     0.376009      0.00650273    0.000190187   0.148592      0.117161      0.103292
   1000.   0.17   0.196625      0.0198326     0.337307      0.00446538    0.00013161    0.129835      0.103344      0.0915549
   1000.   0.18   0.174877      0.0155849     0.302528      0.00305276    0             0.113447      0.0912555     0.0811744
   1000.   0.19   0.155565      0.0122716     0.271145      0.0020935     0             0.0997199     0.0806668     0.0719839
   1000.   0.2    0.138844      0.00965903    0.242803      0.00143528    0             0.0876014     0.0713883     0.0638546
   1000.   0.21   0.124368      0.00768808    0.219014      0.000996179   0             0.077491      0.0637306     0.0571124
   1000.   0.22   0.111249      0.00610741    0.197288      0.000692337   0             0.0678415     0.0568906     0.0510482
   1000.   0.23   0.0995761     0.00484598    0.177412      0.000485588   0             0.059256      0.0507682     0.0455852
   1000.   0.24   0.0891025     0.00383539    0.159211      0.000343569   0             0.051684      0.0452728     0.0406558
   1000.   0.25   0.0798622     0.00302093    0.142445      0.000244776   0             0.0449707     0.040355      0.0362234
   1000.   0.26   0.071826      0.00242118    0.128966      0.0001796     0             0.0397725     0.03636       0.0326212
   1000.   0.27   0.0646031     0.00193809    0.116698      0.000133358   0             0.0351779     0.032796      0.0294002
   1000.   0.28   0.0580701     0.00154958    0.105409      0.000100532   0             0.0310848     0.0295505     0.0264602
   1000.   0.29   0.052174      0.00123618    0.0949834     0             0             0.0274089     0.0265801     0.0237647
   1000.   0.3    0.0470362     0.000982913   0.0853285     0             0             0.0240878     0.0238784     0.0213104
   1000.   0.31   0.0424399     0.000775155   0.0761117     0             0             0.0210106     0.0214145     0.0190713
   1000.   0.32   0.0382545     0.000620265   0.0686761     0             0             0.0185879     0.0192729     0.0171264
   1000.   0.33   0.0344797     0.000503044   0.0624597     0             0             0.0166189     0.0175346     0.0155503
   1000.   0.34   0.0312058     0.000407802   0.0567024     0             0             0.0148477     0.0159627     0.0141259
   1000.   0.35   0.0281745     0.000329994   0.0513527     0             0             0.0132298     0.0144887     0.012791
   1000.   0.36   0.0254302     0.000266597   0.0463735     0             0             0.0117499     0.0131335     0.0115652
   1000.   0.37   0.0230136     0.000214757   0.0417314     0             0             0.0103965     0.0118825     0.0104361
   1000.   0.38   0.0207724     0.000171747   0.0373943     0             0             0.00915739    0.0106942     0.00936469
   1000.   0.39   0.0188945     0.000135982   0.0331197     0             0             0.00796715    0.00961867    0.0083995
   1000.   0.4    0.0171069     0.000108934   0.0297375     0             0             0.00703936    0.00863356    0.00751595
   1000.   0.41   0.0155194     0             0.0271555     0             0             0.00634693    0.00793353    0.00688987
   1000.   0.42   0.014044      0             0.0247434     0             0             0.00571232    0.00726866    0.00629598
   1000.   0.43   0.0127634     0             0.0224908     0             0             0.00513003    0.00665909    0.00575318
   1000.   0.44   0.0115715     0             0.0203918     0             0             0.00459251    0.00608185    0.00524012
   1000.   0.45   0.010516      0             0.018432      0             0             0.00409654    0.00555145    0.0047705
   1000.   0.46   0.0095325     0             0.0165916     0             0             0.00363909    0.00504416    0.00432222
   1000.   0.47   0.00868785    0             0.014864      0             0             0.00321749    0.00457534    0.0039101
   1000.   0.48   0.00787926    0             0.0132122     0             0             0.00282161    0.00412118    0.0035113
   1000.   0.49   0.00720137    0             0.0115906     0             0             0.00244123    0.00370627    0.00314971
   1000.   0.5    0.00653718    0             0.0102714     0             0             0.00213349    0.00329973    0.00279542
   1000.   0.51   0.00598149    0             0.00937572    0             0             0.00192596    0.00304326    0.00257237
   1000.   0.52   0.0054493     0             0.00856642    0             0             0.00174118    0.00281071    0.00237023
   1000.   0.53   0.00496911    0             0.00781127    0             0             0.0015724     0.00259433    0.00218282
   1000.   0.54   0.00453629    0             0.00710373    0             0             0.0014167     0.00239277    0.0020089
   1000.   0.55   0.00411528    0             0.006438      0             0             0.00127151    0.00219566    0.00183888
   1000.   0.56   0.0037815     0             0.00581109    0             0             0.00113597    0.00201774    0.00168665
   1000.   0.57   0.00345364    0             0.00522371    0             0             0.00101056    0.00184297    0.00153712
   1000.   0.58   0.00315883    0             0.00467495    0             0             0.000895314   0.00167856    0.00139697
   1000.   0.59   0.00290142    0             0.00416186    0             0             0.000789132   0.00152562    0.00126726
   1000.   0.6    0.00264833    0             0.00368126    0             0             0.000690731   0.00137525    0.00113973
   1000.   0.61   0.00243378    0             0.00319004    0             0             0.00059203    0.00123669    0.00102304
   1000.   0.62   0.00223444    0             0.00276153    0             0             0.000506558   0.00110357    0.000911231
   1000.   0.63   0.00203828    0             0.00241334    0             0             0.000437508   0.00097258    0.000801212
   1000.   0.64   0.00188137    0             0.00219737    0             0             0.000395298   0.000902796   0.000742673
   1000.   0.65   0.00173069    0             0.00200296    0             0             0.000357677   0.000840307   0.000690268
   1000.   0.66   0.0015823     0             0.00182072    0             0             0.000322747   0.000778772   0.000638663
   1000.   0.67   0.00146478    0             0.00165065    0             0             0.000290661   0.00072429    0.00059332
   1000.   0.68   0.00135111    0             0.00149132    0             0             0.000260809   0.000671068   0.000549056
   1000.   0.69   0.0012391     0             0.00134226    0             0             0.00023307    0.000618624   0.000505437
   1000.   0.7    0.00114881    0             0.0012033     0             0             0.000207426   0.000571244   0.000466284
   1000.   0.71   0.00106429    0             0.00107363    0             0             0.000183685   0.000525497   0.000428541
   1000.   0.72   0.00098094    0             0.000952814   0             0             0.000161751   0.000480389   0.000391326
   1000.   0.73   0.000907914   0             0.000840641   0             0             0.000141629   0.000438315   0.000356741
   1000.   0.74   0.000843142   0             0.000736622   0             0             0.000123163   0.000398724   0.000324303
   1000.   0.75   0.000779239   0             0.000640302   0             0             0.000106209   0.000359664   0.0002923
   1000.   0.76   0.000718273   0             0.000549715   0             0             0             0.000321628   0.000261154
   1000.   0.77   0.000670621   0             0.000460197   0             0             0             0.000287121   0.000233014
   1000.   0.78   0.000623583   0             0.000384452   0             0             0             0.00025306    0.000205236
   1000.   0.79   0.000577146   0             0.000321971   0             0             0             0.000219433   0.000177813
   1000.   0.8    0.000537658   0             0.000281144   0             0             0             0.000197949   0.000160286
   1000.   0.81   0.00050349    0             0.000251473   0             0             0             0.00018562    0.000150223
   1000.   0.82   0.000469741   0             0.000223862   0             0             0             0.000173442   0.000140282
   1000.   0.83   0.000436401   0             0.000198242   0             0             0             0.000161413   0.000130463
   1000.   0.84   0.000409863   0             0.000174647   0             0             0             0.000150718   0.000121753
   1000.   0.85   0.000385002   0             0.000152858   0             0             0             0.000140404   0.000113357
   1000.   0.86   0.000360431   0             0.000132786   0             0             0             0.00013021    0.000105059
   1000.   0.87   0.000336145   0             0.000114375   0             0             0             0.000120134   0
   1000.   0.88   0.000317155   0             0             0             0             0             0.000111216   0
   1000.   0.89   0.000298911   0             0             0             0             0             0.000102508   0
   1000.   0.9    0.000280872   0             0             0             0             0             0             0
   1000.   0.91   0.000263031   0             0             0             0             0             0             0
   1000.   0.92   0.000248699   0             0             0             0             0             0             0
   1000.   0.93   0.00023535    0             0             0             0             0             0             0
   1000.   0.94   0.000222144   0             0             0             0             0             0             0
   1000.   0.95   0.000209079   0             0             0             0             0             0             0
   1000.   0.96   0.000204307   0             0             0             0             0             0             0
   1000.   0.97   0.000207677   0             0             0             0             0             0             0
   1000.   0.98   0.000211012   0             0             0             0             0             0             0
   1000.   0.99   0.000214314   0             0             0             0             0             0             0
   1000.   1.     0.000217582   0             0             0             0             0             0             0
