       339         42.72773944          5.25765300         46.79563491
       340         45.92342696          5.39034053         50.10859324
       341         49.23400524          5.51564632         53.52871974
       342         52.65855473          5.63387912         57.05542543
       343         56.19615402          5.74535161         60.68812421
       344         59.84588416          5.85037628         64.42623290
       345         63.60683194          5.94926210         68.26917120
       346         67.47809249          6.04231204         72.21636167
       347         71.45877129          6.12982106         76.26722974
       348         75.54763568          6.21146001         80.42120366
       349         79.74449933          6.28870831         84.67771452
       350         84.04817176          6.36124007         89.03619620
       351         88.45781033          6.42930778         93.49608539
       352         92.97258651          6.49315230         98.05682154
       353         97.59168578          6.55300275        102.71784688
       354        102.31430758          6.60907673        107.47860638
       355        107.13966504          6.66158050        112.33854774
       356        112.06698466          6.71070933        117.29712138
       357        117.09550592          6.75664784        122.35378044
       358        122.22448092          6.79957042        127.50798072
       359        127.45317389          6.83964167        132.75918072
       360        132.78086074          6.87701685        138.10684160
       361        138.20682864          6.91184231        143.55042714
       362        143.73037550          6.94425599        149.08940379
       363        149.35080958          6.97438782        154.72324059
       364        155.06744897          7.00236019        160.45140920
       365        160.87962281          7.02828834        166.27338386
       366        166.78666468          7.05228082        172.18864139
       367        172.78792125          7.07443983        178.19666118
       368        178.88274599          7.09486161        184.29692516
       369        185.07050025          7.11363681        190.48891780
       370        191.35055293          7.13085081        196.77212610
       371        197.72228014          7.14658407        203.14603954
       372          3.84340480          1.13195233          3.97491504
       373          4.63243097          1.38189144          5.01579707
       374          5.53167146          1.64707285          6.17633047
       375          6.54307629          1.92069035          7.45583071
       376          7.66852854          2.19957482          8.85363273
       377          8.90975261          2.48115653         10.36908314
       378         10.26825515          2.76319774         12.00153631
       379         11.74529726          3.04374604         13.75035236
       380         13.34188712          3.32109232         15.61489605
       381         15.05878555          3.58167624         17.59453617
       382         16.89651946          3.85188998         19.68864519
       383         18.85539985          4.11313052         21.89659901
       384         20.93554232          4.36633652         24.21777684
       385         23.13688830          4.61126171         26.65156111
       386         25.45922627          4.84759815         29.19733739
       387         27.90221211          5.07510983         31.85449438
       388         30.46538821          5.29365244         34.62242382
       389         33.14820101          5.50316899         37.50052051
       390         35.95001703          5.70367926         40.48818227
       391         38.87013708          5.89526805         43.58480990
       392         41.90780891          6.07807385         46.78980719
       393         45.06223827          6.25227843         50.10258089
       394         48.33259846          6.41809771         53.52254068
       395         51.71803867          6.57577370         57.04909919
       396         55.21769089          6.72556767         60.68167194
       397         58.83067593          6.86775431         64.41967735
       398         62.55610837          7.00261677         68.26253671
       399         66.39310065          7.13044267         72.20967419
       400         70.34076652          7.25152063         76.26051680
       401         74.39780924          7.36543668         80.41449436
       402         78.56416124          7.47384504         84.67103955
       403         82.83856018          7.57635256         89.02958782
       404         87.22014733          7.67322979         93.48957741
       405         91.70807429          7.76473935         98.05044934
       406         96.30150374          7.85113517        102.71164739
       407        100.99960993          7.93266195        107.47261808
       408        105.80157900          8.00955492        112.33281064
       409        110.70660912          8.08203959        117.29167704
       410        115.71391056          8.15033175        122.34867194
       411        120.82270563          8.21463755        127.50325268
       412        126.03222848          8.27515358        132.75487926
       413        131.34172495          8.33206714        138.10301435
       414        136.75045229          8.38555644        143.54712326
       415        142.25768037          8.43579090        149.08667393
       416        147.86268551          8.48293146        154.72113689
       417        153.56475876          8.52713089        160.44998531
       418        159.36319990          8.56853415        166.27269490
       419        165.25731853          8.60727873        172.18874398
       420        171.24643368          8.64349495        178.19761339
       421        177.32987347          8.67730634        184.29878656
       422        183.50697480          8.70882995        190.49174940
       423        189.77708297          8.73817669        196.77599037
       424        196.13955141          8.76545161        203.15100042
       425          3.78606860          1.20377563          3.97408869
       426          4.55488218          1.46232664          5.01480624
       427          5.43024052          1.75015719          6.17516084
       428          6.41406894          2.05091587          7.45447009
       429          7.50830662          2.36083239          8.85207092
       430          8.71480307          2.67709435         10.36731177
       431         10.03524859          2.99724486         11.99954878
       432         11.47113571          3.31908840         13.74814378
       433         13.02374119          3.64062370         15.61246323
       434         14.69412127          3.94586151         17.59187759
       435         16.48311550          4.26497357         19.68576099
       436         18.39135616          4.57695698         21.89349096
